,yield per ha,CO2/ha,N_as_Urea_%,N_as_Nitrate_%,N_as_Ammonium_%,P_as_Phosphorus_%,P_as_P2O5_%,K_as_Potassium_%,K_as_K2O_%
20031,3244.3333333333335,1159.53,46.0,0.0,0.0,0,0,0,0
20041,3085.176470588235,1165.53,0.0,0.0,0.0,0,0,0,60
20051,3085.176470588235,1165.53,46.0,0.0,0.0,0,0,0,0
20061,4037.9411764705883,904.21,0.0,0.0,11.0,0,52,0,0
20071,4037.9411764705883,904.21,0.0,0.0,11.0,0,52,0,0
20081,4037.9411764705883,904.21,0.0,0.0,0.0,0,0,0,60
20091,4037.9411764705883,904.21,46.0,0.0,0.0,0,0,0,0
20101,4037.9411764705883,904.21,46.0,0.0,0.0,0,0,0,0
20111,3000.0,2003.94,0.0,0.0,11.0,0,52,0,0
20121,3000.0,2003.94,0.0,0.0,0.0,0,0,0,60
20131,3000.0,2003.94,46.0,0.0,0.0,0,0,0,0
20141,3000.0,2003.94,46.0,0.0,0.0,0,0,0,0
20151,3000.0,486.93,0.0,0.0,11.0,0,52,0,0
20161,3000.0,486.93,0.0,0.0,0.0,0,0,0,60
20171,3000.0,486.93,46.0,0.0,0.0,0,0,0,0
20181,3840.0,1290.53,0.0,0.0,11.0,0,52,0,0
20191,3840.0,1290.53,0.0,0.0,0.0,0,0,0,60
20201,3840.0,1290.53,46.0,0.0,0.0,0,0,0,0
20211,3840.0,1290.53,46.0,0.0,0.0,0,0,0,0
20221,2724.0163934426228,212.07,0.0,0.0,0.0,60,0,0,0
20231,2724.0163934426228,212.07,0.0,16.0,0.0,16,0,16,0
20241,2724.0163934426228,212.07,0.0,45.0,0.0,0,0,0,0
20251,2724.0163934426228,212.07,0.0,13.5,13.5,0,0,0,0
20261,2759.137931034483,525.88,0.0,0.0,0.0,60,0,0,0
20271,2759.137931034483,525.88,0.0,16.0,0.0,16,0,16,0
20281,2759.137931034483,525.88,0.0,13.5,13.5,0,0,0,0
20291,2970.0,-501.85,0.0,0.0,0.0,60,0,0,0
20301,2970.0,-501.85,0.0,16.0,0.0,16,0,16,0
20311,2072.8,-367.94,0.0,0.0,0.0,60,0,0,0
20321,2072.8,-367.94,0.0,16.0,0.0,16,0,16,0
20331,2072.8,-367.94,0.0,13.5,13.5,0,0,0,0
20341,2245.0,-447.93,0.0,0.0,0.0,60,0,0,0
20351,2245.0,-447.93,0.0,16.0,0.0,16,0,16,0
20361,2245.0,-447.93,0.0,13.5,13.5,0,0,0,0
20371,2969.879518072289,286.75,0.0,0.0,0.0,0,0,60,0
20381,2969.879518072289,286.75,0.0,16.0,0.0,16,0,16,0
20391,2969.879518072289,286.75,0.0,45.0,0.0,0,0,0,0
20401,2969.879518072289,286.75,0.0,13.5,13.5,0,0,0,0
20411,3495.3968253968255,420.36,0.0,0.0,0.0,60,0,0,0
20421,3495.3968253968255,420.36,0.0,16.0,0.0,16,0,16,0
20431,3495.3968253968255,420.36,0.0,45.0,0.0,0,0,0,0
20441,3495.3968253968255,420.36,0.0,13.5,13.5,0,0,0,0
20451,2970.0,327.75,0.0,0.0,0.0,0,0,60,0
20461,2970.0,327.75,0.0,16.0,0.0,16,0,16,0
20471,2970.0,327.75,0.0,45.0,0.0,0,0,0,0
20481,2970.0,327.75,0.0,13.5,13.5,0,0,0,0
20491,1685.0,232.41,0.0,0.0,0.0,60,0,0,0
20501,1685.0,232.41,0.0,16.0,0.0,16,0,16,0
20511,1685.0,232.41,0.0,13.5,13.5,0,0,0,0
20521,4907.7192982456145,742.69,0.0,6.0,0.0,30,0,10,0
20531,4907.7192982456145,742.69,0.0,0.0,21.0,0,0,0,0
20541,4907.7192982456145,742.69,0.0,0.0,0.0,0,0,0,60
20551,4907.7192982456145,742.69,46.0,0.0,0.0,0,0,0,0
20561,4907.7192982456145,742.69,46.0,0.0,0.0,0,0,0,0
20571,5038.326506729081,1488.34,0.0,6.0,0.0,30,0,10,0
20581,5038.326506729081,1488.34,0.0,0.0,0.0,0,0,0,60
20591,5038.326506729081,1488.34,46.0,0.0,0.0,0,0,0,0
20601,5038.326506729081,1488.34,46.0,0.0,0.0,0,0,0,0
20611,5038.326506729081,1488.34,46.0,0.0,0.0,0,0,0,0
20621,4973.421926910299,1491.18,0.0,6.0,0.0,27,0,10,0
20631,4973.421926910299,1491.18,0.0,0.0,0.0,0,0,0,60
20641,4973.421926910299,1491.18,46.0,0.0,0.0,0,0,0,0
20651,4973.421926910299,1491.18,46.0,0.0,0.0,0,0,0,0
20661,4973.421926910299,1491.18,46.0,0.0,0.0,0,0,0,0
20671,4973.421926910299,1491.18,46.0,0.0,0.0,0,0,0,0
20681,1680.0,306.89,0.0,0.0,11.0,0,52,0,0
20691,1680.0,306.89,0.0,0.0,0.0,0,0,0,60
20701,1680.0,306.89,46.0,0.0,0.0,0,0,0,0
20711,1980.0,283.84,0.0,0.0,11.0,0,52,0,0
20721,1980.0,283.84,0.0,0.0,0.0,0,0,0,60
20731,1980.0,283.84,46.0,0.0,0.0,0,0,0,0
20741,1500.0,-293.4,0.0,0.0,11.0,0,52,0,0
20751,1500.0,-293.4,0.0,0.0,0.0,0,0,0,60
20761,1500.0,-293.4,46.0,0.0,0.0,0,0,0,0
20771,900.0,78.75,0.0,0.0,11.0,0,52,0,0
20781,900.0,78.75,0.0,0.0,0.0,0,0,0,60
20791,900.0,78.75,46.0,0.0,0.0,0,0,0,0
20801,1080.0,14.22,0.0,0.0,11.0,0,52,0,0
20811,1080.0,14.22,0.0,0.0,0.0,0,0,0,60
20821,1080.0,14.22,46.0,0.0,0.0,0,0,0,0
20831,2108.2608695652175,1081.32,0.0,5.0,0.0,35,0,5,0
20841,2108.2608695652175,1081.32,46.0,0.0,0.0,0,0,0,0
20851,2108.2608695652175,1081.32,46.0,0.0,0.0,0,0,0,0
20861,2108.2608695652175,1081.32,46.0,0.0,0.0,0,0,0,0
20871,2108.2608695652175,1081.32,46.0,0.0,0.0,0,0,0,0
20881,3009.1017964071857,-711.77,0.0,0.0,11.0,0,52,0,0
20891,3009.1017964071857,-711.77,0.0,0.0,0.0,0,0,0,60
20901,1901.2676056338028,798.82,0.0,0.0,11.0,0,52,0,0
20911,1901.2676056338028,798.82,0.0,0.0,0.0,0,0,0,60
20921,1901.2676056338028,798.82,46.0,0.0,0.0,0,0,0,0
20931,3443.5384615384614,-1.24,0.0,0.0,11.0,0,52,0,0
20941,3443.5384615384614,-1.24,0.0,0.0,0.0,0,0,0,60
20951,3165.0561797752807,863.47,0.0,5.0,0.0,30,0,10,0
20961,3165.0561797752807,863.47,0.0,0.0,11.0,0,52,0,0
20971,3165.0561797752807,863.47,0.0,0.0,0.0,0,0,0,60
20981,3165.0561797752807,863.47,46.0,0.0,0.0,0,0,0,0
20991,3165.0561797752807,863.47,46.0,0.0,0.0,0,0,0,0
21001,3847.222222222222,-254.38,0.0,5.0,0.0,30,0,10,0
21011,3847.222222222222,-254.38,0.0,0.0,11.0,0,52,0,0
21021,3847.222222222222,-254.38,0.0,0.0,0.0,0,0,0,60
21031,3847.222222222222,-254.38,46.0,0.0,0.0,0,0,0,0
21041,3847.222222222222,-254.38,46.0,0.0,0.0,0,0,0,0
21051,3847.222222222222,-254.38,46.0,0.0,0.0,0,0,0,0
21061,1770.0,9.29,0.0,5.0,0.0,30,0,10,0
21071,1770.0,9.29,0.0,0.0,11.0,0,52,0,0
21081,1770.0,9.29,0.0,0.0,11.0,0,52,0,0
21091,1770.0,9.29,0.0,0.0,0.0,0,0,0,60
21101,1770.0,9.29,46.0,0.0,0.0,0,0,0,0
21111,1770.0,9.29,46.0,0.0,0.0,0,0,0,0
21121,1770.0,9.29,46.0,0.0,0.0,0,0,0,0
21131,3013.9823008849557,1563.34,0.0,0.0,0.0,0,0,60,0
21141,3013.9823008849557,1563.34,0.0,4.0,0.0,30,0,10,0
21151,3013.9823008849557,1563.34,46.0,0.0,0.0,0,0,0,0
21161,2443.9024390243903,1375.42,0.0,0.0,0.0,0,0,60,0
21171,2443.9024390243903,1375.42,0.0,4.0,0.0,30,0,10,0
21181,2443.9024390243903,1375.42,46.0,0.0,0.0,0,0,0,0
21191,2443.9024390243903,1375.42,46.0,0.0,0.0,0,0,0,0
21201,1576.7142857142858,-874.1,46.0,0.0,0.0,0,0,0,0
21211,3480.0,945.65,0.0,0.0,11.0,0,52,0,0
21221,3480.0,945.65,0.0,0.0,11.0,0,52,0,0
21231,3480.0,945.65,0.0,0.0,0.0,0,0,0,60
21241,3480.0,945.65,46.0,0.0,0.0,0,0,0,0
21251,4699.857142857143,575.77,0.0,0.0,0.0,46,0,0,0
21261,4699.857142857143,575.77,0.0,20.0,0.0,0,0,20,0
21271,4699.857142857143,575.77,0.0,20.0,0.0,0,0,20,0
21281,4699.857142857143,575.77,0.0,0.0,0.0,0,0,0,60
21291,4699.857142857143,575.77,46.0,0.0,0.0,0,0,0,0
21301,5028.315789473684,519.62,0.0,0.0,0.0,46,0,0,0
21311,5028.315789473684,519.62,0.0,20.0,0.0,0,0,0,0
21321,5028.315789473684,519.62,0.0,20.0,0.0,0,0,20,0
21331,5028.315789473684,519.62,0.0,0.0,0.0,0,0,0,60
21341,5028.315789473684,519.62,46.0,0.0,0.0,0,0,0,0
21351,5892.413793103448,258.82,0.0,0.0,0.0,46,0,0,0
21361,5892.413793103448,258.82,0.0,20.0,0.0,0,0,20,0
21371,5892.413793103448,258.82,0.0,20.0,0.0,0,0,20,0
21381,5892.413793103448,258.82,0.0,0.0,0.0,0,0,0,60
21391,5892.413793103448,258.82,46.0,0.0,0.0,0,0,0,0
21401,4361.6,95.45,0.0,0.0,0.0,46,0,0,0
21411,4361.6,95.45,0.0,20.0,0.0,0,0,20,0
21421,4361.6,95.45,0.0,20.0,0.0,0,0,20,0
21431,4361.6,95.45,0.0,0.0,0.0,0,0,0,60
21441,4361.6,95.45,46.0,0.0,0.0,0,0,0,0
21451,4832.9807692307695,682.7,0.0,0.0,0.0,46,0,0,0
21461,4832.9807692307695,682.7,0.0,20.0,0.0,0,0,20,0
21471,4832.9807692307695,682.7,0.0,20.0,0.0,0,0,20,0
21481,4832.9807692307695,682.7,0.0,0.0,0.0,0,0,0,60
21491,4832.9807692307695,682.7,46.0,0.0,0.0,0,0,0,0
21501,3304.6875,823.01,0.0,8.0,0.0,20,0,18,0
21511,3304.6875,823.01,46.0,0.0,0.0,0,0,0,0
21521,4148.536585365854,1048.2,0.0,8.0,0.0,20,0,18,0
21541,4148.536585365854,1048.2,46.0,0.0,0.0,0,0,0,0
21551,3275.3658536585367,978.31,0.0,8.0,0.0,20,0,18,0
21571,3275.3658536585367,978.31,46.0,0.0,0.0,0,0,0,0
21581,3338.9247311827958,1001.64,0.0,8.0,0.0,20,0,18,0
21601,3338.9247311827958,1001.64,46.0,0.0,0.0,0,0,0,0
21611,4389.375,1050.3,0.0,8.0,0.0,20,0,18,0
21631,4389.375,1050.3,46.0,0.0,0.0,0,0,0,0
21641,4778.367346938776,581.15,0.0,26.0,0.0,0,0,26,0
21651,4778.367346938776,581.15,0.0,0.0,21.0,0,0,0,0
21661,4778.367346938776,581.15,0.0,0.0,0.0,0,0,0,60
21671,4778.367346938776,581.15,46.0,0.0,0.0,0,0,0,0
21681,4260.0,22.05,0.0,26.0,0.0,0,0,26,0
21691,4260.0,22.05,0.0,0.0,21.0,0,0,0,0
21701,4260.0,22.05,0.0,0.0,0.0,0,0,0,60
21711,2904.0047405066416,1256.69,0.0,9.0,0.0,40,0,0,0
21721,2904.0047405066416,1256.69,0.0,0.0,11.0,0,52,0,0
21731,2904.0047405066416,1256.69,0.0,0.0,0.0,0,0,0,60
21741,2904.0047405066416,1256.69,46.0,0.0,0.0,0,0,0,0
21751,2729.873772791024,525.31,0.0,9.0,0.0,40,0,0,0
21761,2729.873772791024,525.31,0.0,0.0,11.0,0,52,0,0
21771,2729.873772791024,525.31,0.0,0.0,0.0,0,0,0,60
21781,2729.873772791024,525.31,46.0,0.0,0.0,0,0,0,0
21791,2730.0527240773285,917.24,0.0,9.0,0.0,40,0,0,0
21801,2730.0527240773285,917.24,0.0,0.0,11.0,0,52,0,0
21811,2730.0527240773285,917.24,0.0,0.0,0.0,0,0,0,60
21821,2730.0527240773285,917.24,46.0,0.0,0.0,0,0,0,0
21831,3772.0,1094.49,0.0,13.5,13.5,0,0,0,0
21841,3772.0,1094.49,0.0,0.0,11.0,0,52,0,0
21851,3772.0,1094.49,0.0,0.0,11.0,0,52,0,0
21861,3772.0,1094.49,0.0,0.0,0.0,0,0,0,60
21871,2601.6666666666665,635.65,0.0,13.5,13.5,0,0,0,0
21881,2601.6666666666665,635.65,0.0,0.0,11.0,0,52,0,0
21891,2601.6666666666665,635.65,0.0,0.0,11.0,0,52,0,0
21901,2601.6666666666665,635.65,0.0,0.0,0.0,0,0,0,60
21911,3053.269230769231,1501.11,0.0,13.5,13.5,0,0,0,0
21921,3053.269230769231,1501.11,0.0,0.0,11.0,0,52,0,0
21931,3053.269230769231,1501.11,0.0,0.0,11.0,0,52,0,0
21941,3053.269230769231,1501.11,0.0,0.0,0.0,0,0,0,60
21951,3053.269230769231,1501.11,46.0,0.0,0.0,0,0,0,0
21961,4177.278911564626,1610.33,0.0,13.5,13.5,0,0,0,0
21971,4177.278911564626,1610.33,0.0,0.0,11.0,0,52,0,0
21981,4177.278911564626,1610.33,0.0,0.0,11.0,0,52,0,0
21991,4177.278911564626,1610.33,0.0,0.0,0.0,0,0,0,60
22001,4177.278911564626,1610.33,46.0,0.0,0.0,0,0,0,0
22011,5090.795454545455,1598.43,0.0,13.5,13.5,0,0,0,0
22021,5090.795454545455,1598.43,0.0,0.0,11.0,0,52,0,0
22031,5090.795454545455,1598.43,0.0,0.0,11.0,0,52,0,0
22041,5090.795454545455,1598.43,0.0,0.0,0.0,0,0,0,60
22051,5090.795454545455,1598.43,46.0,0.0,0.0,0,0,0,0
22061,5512.4358974358975,1063.82,0.0,13.5,13.5,0,0,0,0
22071,5512.4358974358975,1063.82,0.0,0.0,11.0,0,52,0,0
22081,5512.4358974358975,1063.82,0.0,0.0,11.0,0,52,0,0
22091,5512.4358974358975,1063.82,0.0,0.0,0.0,0,0,0,60
22101,5512.4358974358975,1063.82,46.0,0.0,0.0,0,0,0,0
22111,2400.0,155.08,0.0,0.0,11.0,0,52,0,0
22121,2400.0,155.08,0.0,0.0,0.0,0,0,0,60
22131,2400.0,155.08,46.0,0.0,0.0,0,0,0,0
22141,3031.3207547169814,-916.27,0.0,0.0,11.0,0,52,0,0
22151,3245.4761904761904,372.01,0.0,0.0,0.0,0,0,60,0
22161,3245.4761904761904,372.01,0.0,10.0,0.0,48,0,0,0
22171,3245.4761904761904,372.01,0.0,45.0,0.0,0,0,0,0
22181,3245.4761904761904,372.01,0.0,45.0,0.0,0,0,0,0
22191,3245.4761904761904,372.01,0.0,45.0,0.0,0,0,0,0
22201,308.3333333333333,808.53,0.0,45.0,0.0,0,0,0,0
22211,308.3333333333333,808.53,0.0,45.0,0.0,0,0,0,0
22221,308.3333333333333,808.53,0.0,0.0,11.0,0,52,0,0
22231,308.3333333333333,808.53,0.0,0.0,0.0,0,0,0,60
22241,308.3333333333333,808.53,46.0,0.0,0.0,0,0,0,0
22251,3120.0,1291.91,0.0,8.0,0.0,28,0,16,0
22271,3120.0,1291.91,46.0,0.0,0.0,0,0,0,0
22281,3120.0,1291.91,46.0,0.0,0.0,0,0,0,0
22291,3120.0,1291.91,46.0,0.0,0.0,0,0,0,0
22301,4403.398058252427,1070.86,0.0,0.0,21.0,0,0,0,0
22311,4403.398058252427,1070.86,0.0,0.0,11.0,0,52,0,0
22321,4403.398058252427,1070.86,0.0,0.0,11.0,0,52,0,0
22331,4403.398058252427,1070.86,0.0,0.0,0.0,0,0,0,60
22341,4403.398058252427,1070.86,46.0,0.0,0.0,0,0,0,0
22351,3900.0,-161.42,0.0,0.0,21.0,0,0,0,0
22361,3900.0,-161.42,0.0,0.0,11.0,0,52,0,0
22371,3900.0,-161.42,0.0,0.0,11.0,0,52,0,0
22381,3900.0,-161.42,0.0,0.0,0.0,0,0,0,60
22391,3900.0,-161.42,46.0,0.0,0.0,0,0,0,0
22401,4500.0,1079.74,0.0,0.0,21.0,0,0,0,0
22411,4500.0,1079.74,0.0,0.0,11.0,0,52,0,0
22421,4500.0,1079.74,0.0,0.0,11.0,0,52,0,0
22431,4500.0,1079.74,0.0,0.0,0.0,0,0,0,60
22441,4500.0,1079.74,46.0,0.0,0.0,0,0,0,0
22451,4560.0,1470.48,0.0,0.0,21.0,0,0,0,0
22461,4560.0,1470.48,0.0,0.0,11.0,0,52,0,0
22471,4560.0,1470.48,0.0,0.0,11.0,0,52,0,0
22481,4560.0,1470.48,0.0,0.0,11.0,0,52,0,0
22491,4560.0,1470.48,0.0,0.0,0.0,0,0,0,60
22501,4560.0,1470.48,46.0,0.0,0.0,0,0,0,0
22511,4305.588235294118,1054.28,0.0,0.0,21.0,0,0,0,0
22521,4305.588235294118,1054.28,0.0,0.0,11.0,0,52,0,0
22531,4305.588235294118,1054.28,0.0,0.0,0.0,0,0,0,60
22541,4305.588235294118,1054.28,46.0,0.0,0.0,0,0,0,0
22551,3900.0,161.83,0.0,0.0,21.0,0,0,0,0
22561,3900.0,161.83,0.0,0.0,11.0,0,52,0,0
22571,3900.0,161.83,0.0,0.0,0.0,0,0,0,60
22581,3900.0,161.83,46.0,0.0,0.0,0,0,0,0
22591,4642.761904761905,995.21,0.0,0.0,21.0,0,0,0,0
22601,4642.761904761905,995.21,0.0,0.0,11.0,0,52,0,0
22611,4642.761904761905,995.21,0.0,0.0,11.0,0,52,0,0
22621,4642.761904761905,995.21,0.0,0.0,0.0,0,0,0,60
22631,4642.761904761905,995.21,46.0,0.0,0.0,0,0,0,0
22641,3900.0,1525.87,0.0,0.0,21.0,0,0,0,0
22651,3900.0,1525.87,0.0,0.0,11.0,0,52,0,0
22661,3900.0,1525.87,0.0,0.0,11.0,0,52,0,0
22671,3900.0,1525.87,0.0,0.0,0.0,0,0,0,60
22681,3900.0,1525.87,46.0,0.0,0.0,0,0,0,0
22691,3000.0,652.68,0.0,0.0,21.0,0,0,0,0
22701,3000.0,652.68,0.0,0.0,11.0,0,52,0,0
22711,3000.0,652.68,0.0,0.0,11.0,0,52,0,0
22721,3000.0,652.68,0.0,0.0,0.0,0,0,0,60
22731,3000.0,652.68,46.0,0.0,0.0,0,0,0,0
22741,4680.0,553.37,0.0,0.0,21.0,0,0,0,0
22751,4680.0,553.37,0.0,0.0,11.0,0,52,0,0
22761,4680.0,553.37,0.0,0.0,11.0,0,52,0,0
22771,4680.0,553.37,0.0,0.0,0.0,0,0,0,60
22781,4680.0,553.37,46.0,0.0,0.0,0,0,0,0
22791,3600.0,826.22,0.0,0.0,21.0,0,0,0,0
22801,3600.0,826.22,0.0,0.0,11.0,0,52,0,0
22811,3600.0,826.22,0.0,0.0,11.0,0,52,0,0
22821,3600.0,826.22,0.0,0.0,0.0,0,0,0,60
22831,3600.0,826.22,46.0,0.0,0.0,0,0,0,0
22841,2853.0158730158732,239.54,0.0,20.0,0.0,0,0,10,0
22861,2853.0158730158732,239.54,46.0,0.0,0.0,0,0,0,0
22871,3682.205882352941,393.43,0.0,20.0,0.0,0,0,10,0
22891,3682.205882352941,393.43,46.0,0.0,0.0,0,0,0,0
22901,3414.6363636363635,-473.88,0.0,20.0,0.0,0,0,10,0
22921,3414.6363636363635,-473.88,46.0,0.0,0.0,0,0,0,0
22931,1865.2631578947369,464.19,0.0,0.0,21.0,0,0,0,0
22941,1865.2631578947369,464.19,0.0,0.0,0.0,0,0,0,60
22951,1865.2631578947369,464.19,46.0,0.0,0.0,0,0,0,0
22961,2578.777777777778,632.52,0.0,0.0,21.0,0,0,0,0
22971,2578.777777777778,632.52,0.0,0.0,0.0,0,0,0,60
22981,2578.777777777778,632.52,46.0,0.0,0.0,0,0,0,0
22991,2660.9473684210525,-109.83,0.0,0.0,0.0,0,0,60,0
23001,2660.9473684210525,-109.83,0.0,5.0,0.0,37,0,0,0
23011,2660.9473684210525,-109.83,46.0,0.0,0.0,0,0,0,0
23021,4368.0,-113.96,0.0,0.0,0.0,0,0,60,0
23031,4368.0,-113.96,0.0,5.0,0.0,37,0,0,0
23041,4368.0,-113.96,46.0,0.0,0.0,0,0,0,0
23051,5049.666666666667,4.76,0.0,0.0,0.0,0,0,60,0
23061,5049.666666666667,4.76,0.0,5.0,0.0,37,0,0,0
23071,5049.666666666667,4.76,46.0,0.0,0.0,0,0,0,0
23081,2661.0,201.58,0.0,0.0,0.0,0,0,60,0
23091,2661.0,201.58,0.0,5.0,0.0,37,0,0,0
23101,2661.0,201.58,46.0,0.0,0.0,0,0,0,0
23111,4468.16,-199.84,0.0,0.0,0.0,0,0,60,0
23121,4468.16,-199.84,0.0,5.0,0.0,37,0,0,0
23131,4468.16,-199.84,46.0,0.0,0.0,0,0,0,0
23141,3978.0,-219.87,0.0,0.0,0.0,0,0,60,0
23151,3978.0,-219.87,0.0,5.0,0.0,37,0,0,0
23161,3978.0,-219.87,46.0,0.0,0.0,0,0,0,0
23171,5134.3,-302.4,0.0,5.0,0.0,37,0,0,0
23181,5134.3,-302.4,0.0,0.0,11.0,0,52,0,0
23191,5134.3,-302.4,46.0,0.0,0.0,0,0,0,0
23201,5134.3,-302.4,46.0,0.0,0.0,0,0,0,0
23211,2887.8688524590166,901.63,0.0,5.0,0.0,37,0,0,0
23221,2887.8688524590166,901.63,0.0,0.0,11.0,0,52,0,0
23231,2887.8688524590166,901.63,46.0,0.0,0.0,0,0,0,0
23241,2887.8688524590166,901.63,46.0,0.0,0.0,0,0,0,0
23251,4369.538461538462,865.69,0.0,5.0,0.0,37,0,0,0
23261,4369.538461538462,865.69,0.0,0.0,11.0,0,52,0,0
23271,4369.538461538462,865.69,46.0,0.0,0.0,0,0,0,0
23281,4369.538461538462,865.69,46.0,0.0,0.0,0,0,0,0
23291,2043.851851851852,508.42,0.0,5.0,0.0,37,0,0,0
23301,2043.851851851852,508.42,0.0,0.0,11.0,0,52,0,0
23311,2043.851851851852,508.42,46.0,0.0,0.0,0,0,0,0
23321,2043.851851851852,508.42,46.0,0.0,0.0,0,0,0,0
23331,5810.75,-615.47,0.0,8.0,0.0,28,0,16,0
23341,5810.75,-615.47,0.0,45.0,0.0,0,0,0,0
23351,1979.6,-238.45,0.0,0.0,11.0,0,52,0,0
23361,1979.6,-238.45,0.0,0.0,11.0,0,52,0,0
23371,1979.6,-238.45,0.0,0.0,0.0,0,0,0,60
23381,1979.6,-238.45,46.0,0.0,0.0,0,0,0,0
23391,2234.8837209302324,-258.51,0.0,0.0,11.0,0,52,0,0
23401,2234.8837209302324,-258.51,0.0,0.0,11.0,0,52,0,0
23411,2234.8837209302324,-258.51,0.0,0.0,0.0,0,0,0,60
23421,2234.8837209302324,-258.51,46.0,0.0,0.0,0,0,0,0
23431,2264.8888888888887,-54.1,0.0,0.0,11.0,0,52,0,0
23441,2264.8888888888887,-54.1,0.0,0.0,11.0,0,52,0,0
23451,2264.8888888888887,-54.1,0.0,0.0,0.0,0,0,0,60
23461,2264.8888888888887,-54.1,46.0,0.0,0.0,0,0,0,0
23471,5243.2,1469.79,0.0,0.0,11.0,0,52,0,0
23481,5243.2,1469.79,0.0,0.0,11.0,0,52,0,0
23491,5243.2,1469.79,0.0,0.0,0.0,0,0,0,60
23501,5243.2,1469.79,46.0,0.0,0.0,0,0,0,0
23511,5395.076923076923,587.82,0.0,6.0,0.0,27,0,6,0
23521,5395.076923076923,587.82,0.0,0.0,0.0,0,0,0,60
23531,5395.076923076923,587.82,46.0,0.0,0.0,0,0,0,0
23541,5395.076923076923,587.82,46.0,0.0,0.0,0,0,0,0
23551,5395.076923076923,587.82,46.0,0.0,0.0,0,0,0,0
23561,5373.0,1700.85,0.0,6.0,0.0,27,0,10,0
23571,5373.0,1700.85,0.0,0.0,21.0,0,0,0,0
23581,5373.0,1700.85,0.0,0.0,0.0,0,0,0,60
23591,5373.0,1700.85,46.0,0.0,0.0,0,0,0,0
23601,5373.0,1700.85,46.0,0.0,0.0,0,0,0,0
23611,5373.0,1700.85,46.0,0.0,0.0,0,0,0,0
23621,5075.684210526316,-172.76,0.0,0.0,0.0,0,0,60,0
23631,5075.684210526316,-172.76,0.0,10.0,0.0,48,0,0,0
23641,5075.684210526316,-172.76,0.0,45.0,0.0,0,0,0,0
23651,5075.684210526316,-172.76,0.0,45.0,0.0,0,0,0,0
23661,5075.684210526316,-172.76,0.0,45.0,0.0,0,0,0,0
23671,5157.798165137615,-545.77,0.0,0.0,0.0,0,0,60,0
23681,5157.798165137615,-545.77,0.0,10.0,0.0,48,0,0,0
23691,5157.798165137615,-545.77,0.0,45.0,0.0,0,0,0,0
23701,5157.798165137615,-545.77,0.0,45.0,0.0,0,0,0,0
23711,5157.798165137615,-545.77,0.0,45.0,0.0,0,0,0,0
23721,4042.8,403.06,0.0,0.0,0.0,0,0,60,0
23731,4042.8,403.06,0.0,10.0,0.0,48,0,0,0
23741,4042.8,403.06,0.0,45.0,0.0,0,0,0,0
23751,4042.8,403.06,0.0,45.0,0.0,0,0,0,0
23761,4042.8,403.06,0.0,45.0,0.0,0,0,0,0
23771,4042.8,403.06,0.0,0.0,11.0,0,52,0,0
23781,5603.1,-269.84,0.0,0.0,0.0,0,0,60,0
23791,5603.1,-269.84,0.0,45.0,0.0,0,0,0,0
23801,5603.1,-269.84,0.0,45.0,0.0,0,0,0,0
23811,3593.5555555555557,1619.65,0.0,0.0,21.0,0,0,0,0
23821,3593.5555555555557,1619.65,0.0,0.0,11.0,0,52,0,0
23831,3593.5555555555557,1619.65,0.0,0.0,0.0,0,0,0,60
23841,3593.5555555555557,1619.65,0.0,0.0,0.0,0,0,0,60
23851,3593.5555555555557,1619.65,46.0,0.0,0.0,0,0,0,0
23861,3593.5555555555557,1619.65,46.0,0.0,0.0,0,0,0,0
23871,3593.5555555555557,1619.65,46.0,0.0,0.0,0,0,0,0
23881,5787.555555555556,1701.88,0.0,0.0,21.0,0,0,0,0
23891,5787.555555555556,1701.88,0.0,0.0,11.0,0,52,0,0
23901,5787.555555555556,1701.88,0.0,0.0,0.0,0,0,0,60
23911,5787.555555555556,1701.88,0.0,0.0,0.0,0,0,0,60
23921,5787.555555555556,1701.88,46.0,0.0,0.0,0,0,0,0
23931,5787.555555555556,1701.88,46.0,0.0,0.0,0,0,0,0
23941,5787.555555555556,1701.88,46.0,0.0,0.0,0,0,0,0
23951,5503.333333333333,1796.67,0.0,0.0,11.0,0,52,0,0
23961,5503.333333333333,1796.67,0.0,0.0,0.0,0,0,0,60
23971,5503.333333333333,1796.67,0.0,0.0,0.0,0,0,0,60
23981,5503.333333333333,1796.67,46.0,0.0,0.0,0,0,0,0
23991,5503.333333333333,1796.67,46.0,0.0,0.0,0,0,0,0
24001,5503.333333333333,1796.67,46.0,0.0,0.0,0,0,0,0
24011,5503.333333333333,1796.67,46.0,0.0,0.0,0,0,0,0
24021,2700.058241118229,74.28,0.0,0.0,0.0,0,0,60,0
24031,2700.058241118229,74.28,0.0,16.0,0.0,16,0,16,0
24041,2700.058241118229,74.28,0.0,45.0,0.0,0,0,0,0
24051,2700.058241118229,74.28,0.0,13.5,13.5,0,0,0,0
24061,2719.196428571429,127.18,0.0,0.0,0.0,0,0,60,0
24071,2719.196428571429,127.18,0.0,16.0,0.0,16,0,16,0
24081,2719.196428571429,127.18,0.0,45.0,0.0,0,0,0,0
24091,2719.196428571429,127.18,0.0,13.5,13.5,0,0,0,0
24101,2719.251336898396,193.44,0.0,0.0,0.0,0,0,60,0
24111,2719.251336898396,193.44,0.0,16.0,0.0,16,0,16,0
24121,2719.251336898396,193.44,0.0,45.0,0.0,0,0,0,0
